Divine Word College,Iowa,"Rural community (under 2,500)",107,11785,Intercultural/Multicultural/Diversity Studies|Philosophy|Religion/Religious Studies
Northeast Iowa Community College,Iowa,"Rural community (under 2,500)",5051,5130,Agribusiness Operations|Agricultural Power Machinery|Agricultural Production|Agricultural/Food Processing|Crop Production|Dairy Husbandry/Production|Accounting|Accounting Technology|Administrative/Secretarial Services|Business Administration/Management|Information Processing/Data Entry|Retailing|Sales and Distribution|Special Products Marketing|Desktop Publishing|Computer Programming - Specific Applications|Carpentry|Construction Trades - General|Electrician|Plumbing|Drafting and Design Technology|Electrical Engineering Technologies|Energy Systems|Child Care Service|Clinical/Medical Laboratory Technology|Dental Assistance|Emergency Medical Technology|Massage Therapy|Medical Records Technology|Medical Transcription|Nursing (RN)|Nursing - Practical|Radiologic Technology/Medical Imaging|Respiratory Therapy|Liberal Arts & Sciences|Automotive Technology|Diesel Mechanics|Heating/A.C./Refrigeration Mechanics|Cosmetology|Machine Tool Technology|Welding Technology|Social Work|Fire Science/Firefighting
AIB College of Business,Iowa,Urban setting,840,14040,Accounting|Accounting/Business Management|Accounting/Finance|Administrative/Secretarial Services|Business Administration/Management|Finance/Banking|Hospitality Administration/Management|International Business|Marketing Management|Organizational Leadership|Sales and Distribution|Sales/Selling Skills|Travel/Tourism Management|Communications Technologies - General|Computer Programming - General|Computer/Information Sciences - General|Medical Records Administration|Court Reporting|General Studies|Sport/Fitness Administration
University of Dubuque,Iowa,Suburban setting,1674,22590,"Biology|Accounting|Business Administration/Management|Communication, General|Computer Graphics|Computer/Information Sciences - General|Data Processing Technology|Biology Teacher Education|Chemistry Teacher Education|Elementary Education|English Teacher Education|Environmental Education|Health Teacher Education|Mathematics Education|Physical Education|Science Teacher Education|English Language & Literature - General|Nursing (RN)|Liberal Arts & Sciences|Multi/Interdisciplinary Studies, General|Environmental Science|Health/Physical Fitness|Philosophy|Religion/Religious Studies|Psychology - General|Criminal Justice Studies|Sociology|Airline - Commercial Pilot/Flight Crew|Aviation Management"
Morningside College,Iowa,Suburban setting,1320,24050,Drama/Theater Arts|Fine/Studio Arts|Graphic Design|Music - General|Music - General Performance|Photography|Biology|Business Administration/Management|Business Communications|Advertising|Mass Communications/Media Studies|Computer Programming - General|Art Teacher Education|Biology Teacher Education|Chemistry Teacher Education|Elementary Education|English Teacher Education|History Teacher Education|Mathematics Education|Music Teacher Education|Physics Teacher Education|Science Teacher Education|Spanish Language Teacher Education|Special Education|Engineering/Applied Physics|English Language & Literature - General|Spanish|Clinical Laboratory Science|Nursing (RN)|American History (U.S.)|History - General|Mathematics - General|Biopsychology|Global Studies|Philosophy|Religion/Religious Studies|Chemistry|Physics|Counseling Psychology|Industrial/Organizational Psychology|Psychology - General|International Relations|Political Science/Government
Mount Mercy University,Iowa,Suburban setting,1538,24360,"Art - General|Graphic Design|Music - General|Biology|Accounting|Business - General|Business Administration/Management|Finance/Banking|Management Information Systems|Marketing Management|Communications/Rhetoric|Digital Communications/Multimedia|Journalism|Public Relations|Computer Science|Computer/Information Sciences - General|Elementary Education|Secondary Education|English Language & Literature - General|Rhetoric and Composition|Clinical Laboratory Science|Health System Administration|Nursing (RN)|History - General|Mathematics - General|Multi/Interdisciplinary Studies, General|Natural Resources & Conservation - General|Philosophy|Religion/Religious Studies|Psychology - General|Social Work|Law Enforcement Administration|International Relations|Political Science/Government|Sociology"
Ashford University,Iowa,Suburban setting,Not set,16270,"Commercial/Advertising Art|Visual and Performing Arts - General|Biology|Accounting|Business Administration/Management|Business/Managerial Economics|Customer Service Management|E-Commerce|Entrepreneurial Studies|Finance/Banking|Human Resources Management|International Business|Logistics/Materials Management|Management Information Systems|Operations Management|Organizational Behavior Studies|Organizational Leadership|Project Management|Real Estate|Communications/Rhetoric|Journalism|Computer Science|Computer/Information Sciences - General|Business Teacher Education|Early Childhood Education|Education - General|Elementary Education|Instructional Media|Learning Sciences|Physical Education|Secondary Education|Social/Philosophical Foundations of Education|English Language & Literature - General|Adult Development/Aging|Child Development|Family Resource Management Studies|Applied Linguistics|Health System Administration|Health and Wellness, General|Holistic Health|Medical Records Administration|History - General|Liberal Arts & Sciences|Library Science|Behavioral Sciences|Gerontology|Sustainability Studies|Environmental Science|Environmental Studies|Sport/Fitness Administration|Psychology - General|Public Administration|Criminal Justice Studies|Law Enforcement Administration|Cultural Anthropology|Political Science/Government|Social Sciences - General|Sociology"
Northwest Iowa Community College,Iowa,Rural setting,1544,4800,Accounting|Administrative/Secretarial Services|Business Administration/Management|Computer Networking/Telecommunications|System Administration|Carpentry|Lineworker|Electrical Engineering Technologies|Manufacturing Technologies|Medical Records Technology|Nursing (RN)|Nursing - Practical|Pharmacy Assistance|Radiologic Technology/Medical Imaging|Liberal Arts & Sciences|Auto Body Repair|Automotive Technology|Diesel Mechanics|Industrial Electronics|Natural Resources & Conservation - General|Machine Shop Technology|Tool/Die Technology|Welding Technology|Construction/Earthmoving Equipment
Faith Baptist Bible College and Theological Seminary,Iowa,Suburban setting,302,14478,Administrative/Secretarial Services|Elementary Education|English Teacher Education|Junior High Education|Music Teacher Education|Secondary Education|Bible Studies|Missionary Studies|Religious Education|Religious/Sacred Music|Theology
Iowa Central Community College,Iowa,Rural setting,Not set,4200,Agribusiness Operations|Turf Management|Accounting|Administrative/Secretarial Services|Business Administration/Management|Logistics/Materials Management|Operations Management|Communications Technologies - General|Desktop Publishing|Radio/Television Broadcasting|Computer Networking/Telecommunications|Web/Multimedia Design|Web/Multimedia Management|Carpentry|Construction Trades - General|Electrical Engineering Technologies|Energy Systems|Manufacturing Technologies|Mechanical Drafting|Clinical/Medical Laboratory Technology|Emergency Medical Technology|Medical Assistance|Medical Radiologic Technology|Medical Transcription|Nursing (RN)|Nursing - Practical|Occupational Therapy Assistance|Physical Therapy Assistance|Premedicine|Prepharmacy|Preveterinary Medicine|Radiologic Technology/Medical Imaging|Prelaw|General Studies|Liberal Arts & Sciences|Auto Body Repair|Automotive Technology|Diesel Mechanics|Industrial Electronics|Industrial Equipment Maintenance/Repair|Cosmetology|Culinary Arts/Related Services|Machine Tool Technology|Welding Technology|Social Work|Chemical Technology|Fire Science/Firefighting|Police Science|Air Transportation
Southwestern Community College,Iowa,Rural setting,Not set,4230,Agricultural Business|Agricultural Production|Music - General Performance|Accounting|Administrative/Secretarial Services|Business - General|Marketing Management|Computer Programming - Specific Applications|Information Sciences/Systems|Web/Multimedia Management|Carpentry|Education - General|Drafting and Design Technology|Electrical Engineering Technologies|Emergency Medical Technology|Medical Transcription|Nursing (RN)|Nursing - Practical|Liberal Arts & Sciences|Auto Body Repair|Electrical/Electronics Equipment Repair
Simpson College,Iowa,Suburban setting,1817,28123,"Art - General|Drama/Theater Arts|Fine/Studio Arts|Graphic Design|Music - General|Music - General Performance|Biochemistry|Biology|Accounting|Business Administration/Management|International Business|Marketing Management|Computer Science|Information Sciences/Systems|Education - General|Elementary Education|Music Teacher Education|Physical Education|Pre-Engineering|English Language & Literature - General|French|German|Spanish|Athletic Training/Sports Medicine|Pre-Optometry Studies|Pre-Physical Therapy Studies|Predentistry|Premedicine|Prenursing|Prepharmacy|Preveterinary Medicine|History - General|Prelaw|Liberal Arts & Sciences|Mathematics - General|Multi/Interdisciplinary Studies, General|Environmental Science|Exercise Sciences|Sport/Fitness Administration|Philosophy|Religion/Religious Studies|Chemistry|Physics|Psychology - General|Criminal Justice Studies|Forensic Technologies|Economics|International Relations|Political Science/Government|Sociology|Pre-Ministerial Studies"
University of Iowa,Iowa,Urban setting,21564,7765,"African Studies|African-American Studies|American Studies|Asian Studies|Latin American Studies|Native American Studies|Russian/Slavic Area Studies|Women's Studies|Art - General|Art History/Criticism/Conservation|Arts Management|Ceramics|Dance|Drama/Theater Arts|Drawing|Film Production/Cinematography|Film Studies|Fine/Studio Arts|Jazz Studies|Metal/Jewelry Arts|Music - General|Music - General Performance|Music - Piano/Organ|Music - Voice/Opera|Music Management/Merchandising|Music Theory/Composition|Painting|Photography|Printmaking|Sculpture|Stringed Instruments|Biochemistry|Biology|Botany|Microbiology|Accounting|Actuarial Science|Business Administration/Management|Business/Managerial Economics|Finance/Banking|Human Resources Management|Labor/Personnel Relations|Management Information Systems|Management Science|Marketing Management|Communications/Rhetoric|Journalism|Mass Communications/Media Studies|Computer Science|Computer/Information Sciences - General|Elementary Education|Physical Education|Science Teacher Education|Secondary Education|Biomedical Engineering|Chemical Engineering|Civil Engineering|Electrical/Communications Engineering|Engineering - General|Industrial Engineering|Mechanical Engineering|English Language & Literature - General|Rhetoric and Composition|Chinese|Classics|Comparative Literature|French|German|Greek, Ancient|Italian|Japanese|Latin|Linguistics|Portuguese|Russian|Sanskrit/Classical Indian|Sign Language Interpretation|Spanish|Athletic Training/Sports Medicine|Audiology/Hearing Sciences|Clinical Laboratory Science|International Public Health|Music Therapy|Nuclear Medical Technology|Nursing (RN)|Physician Assistance|Predentistry|Premedicine|Prenursing|Prepharmacy|Preveterinary Medicine|Radiologic Technology/Medical Imaging|Recreational Therapy|Speech-Language Pathology/Audiology|History - General|Prelaw|Liberal Arts & Sciences|Applied Mathematics|Mathematics - General|Statistics|Ancient Studies/Civilization|Biological/Physical Sciences|Global Studies|Environmental Science|Environmental Studies|Exercise Sciences|Parks, Recreation & Fitness - General|Parks/Leisure Facilities Management|Sport/Fitness Administration|Philosophy|Religion/Religious Studies|Astronomy|Chemistry|Geology|Physics|Psychology - General|Social Work|Anthropology|Economics|Geography|Political Science/Government|Social Sciences - General|Sociology"
Grand View University,Iowa,Urban setting,2195,21088,"Agricultural Business|Drama/Theater Arts|Fine/Studio Arts|Graphic Design|Music - General|Biochemistry|Biology|Accounting|Business - General|Entrepreneurial Studies|Finance/Banking|Hospitality Administration/Management|Human Resources Management|Marketing Management|Real Estate|Broadcast Journalism|Journalism|Mass Communications/Media Studies|Public Relations|Radio/Television|Graphic Communications|Computer Programming - General|Computer/Information Sciences - General|Information Technology|Elementary Education|Secondary Education|English Language & Literature - General|Spanish|Health Services - General|Nursing (RN)|Premedicine|Prepharmacy|History - General|Paralegal/Legal Assistance|Prelaw|General Studies|Liberal Arts & Sciences|Applied Mathematics|Health/Physical Fitness|Sport/Fitness Administration|Religion/Religious Studies|Psychology - General|Human Services|Criminal Justice Studies|Political Science/Government|Social Sciences - General"
Grinnell College,Iowa,Rural setting,1693,39810,Women's Studies|Art - General|Drama/Theater Arts|Music - General|Biochemistry|Biology|Computer Science|English Language & Literature - General|Chinese|Classics|French|German|Russian|Spanish|History - General|Mathematics - General|Philosophy|Religion/Religious Studies|Chemistry|Physics|Psychology - General|Anthropology|Economics|Political Science/Government|Sociology
Marshalltown Community College,Iowa,Suburban setting,Not set,4950,Agricultural Business|Fine/Studio Arts|Music - General|Visual and Performing Arts - General|Biology|Botany|Accounting|Administrative/Secretarial Services|Business - General|Business Administration/Management|Office Clerical Services|Journalism|Communications Technologies - General|Computer Networking/Telecommunications|Computer Systems Analysis|Computer/Information Sciences - General|Education - General|Elementary Education|Physical Education|Secondary Education|Engineering - General|Drafting and Design Technology|English Language & Literature - General|Child Care Management|Family/Consumer Sciences - General|Spanish|Dental Assistance|Health Services - General|Medical Assistance|Nursing (RN)|Nursing - Practical|Predentistry|Premedicine|Prenursing|Prepharmacy|Preveterinary Medicine|Surgical Technology|Prelaw|Liberal Arts & Sciences|Mathematics - General|Heating/A.C./Refrigeration Mechanics|Industrial Equipment Maintenance/Repair|Forestry - General|Funeral Services/Mortuary Science|Mortuary Science/Embalming|Tool/Die Technology|Psychology - General|Community Organization/Advocacy|Law Enforcement Administration|Police Science|Social Sciences - General
Waldorf College,Iowa,Rural setting,826,18876,"Arts Management|Drama/Theater Arts|Music - General|Music - General Performance|Music - Piano/Organ|Music - Voice/Opera|Music Management/Merchandising|Theatre Arts Management|Visual and Performing Arts - General|Biology|Business - General|Business Administration/Management|Finance/Banking|Marketing Management|Broadcast Journalism|Journalism|Mass Communications/Media Studies|Radio/Television|Communications Technologies - General|Computer/Information Sciences - General|Information Sciences/Systems|Drama/Dance Teacher Education|Elementary Education|English Teacher Education|History Teacher Education|Junior High Education|Music Teacher Education|Science Teacher Education|Secondary Education|Social Studies Teacher Education|Teacher Education, Multiple Levels|Creative Writing|English Language & Literature - General|English Literature (British)|Writing, General|Foods/Nutrition Studies|History - General|Prelaw|Humanities|Liberal Arts & Sciences|Multi/Interdisciplinary Studies, General|Sport/Fitness Administration|Psychology - General|Fire Services Administration|Law Enforcement Administration|Political Science/Government|Social Sciences - General"
Wartburg College,Iowa,Rural setting,1805,32740,"Art - General|Commercial/Advertising Art|Drama/Theater Arts|Music - General|Music - General Performance|Music Theory/Composition|Biochemistry|Biology|Accounting|Business Administration/Management|Finance/Banking|International Business|Marketing Management|Broadcast Journalism|Communications/Rhetoric|Journalism|Public Relations|Computer/Information Sciences - General|Information Sciences/Systems|Art Teacher Education|Elementary Education|History Teacher Education|Music Teacher Education|Physical Education|Engineering Science|English Language & Literature - General|Rhetoric and Composition|Writing, General|French|German|Spanish|Clinical Laboratory Science|Music Therapy|History - General|Mathematics - General|Sport/Fitness Administration|Philosophy|Religion/Religious Studies|Chemistry|Physics|Psychology - General|Social Work|Economics|International Relations|Political Science/Government|Sociology|Pastoral Counseling|Religious Education|Religious/Sacred Music"
Briar Cliff University,Iowa,Suburban setting,1088,25642,"Art - General|Drama/Theater Arts|Film Studies|Graphic Design|Music - General|Biology|Accounting|Business Administration/Management|Human Resources Management|Management Information Systems|Digital Communications/Multimedia|Mass Communications/Media Studies|Graphic Communications|Computer Science|Computer/Information Sciences - General|Art Teacher Education|Biology Teacher Education|Chemistry Teacher Education|Education - General|Elementary Education|English Teacher Education|History Teacher Education|Mathematics Education|Music Teacher Education|Physical Education|Reading Teacher Education|Science Teacher Education|Secondary Education|Social Science Teacher Education|Creative Writing|English Language & Literature - General|Writing, General|Spanish|Clinical Laboratory Science|Medical Radiologic Technology|Nursing (RN)|History - General|Liberal Arts & Sciences|Mathematics - General|Biological/Physical Sciences|Environmental Science|Exercise Sciences|Health/Physical Fitness|Sport/Fitness Administration|Chemistry|Psychology - General|Social Work|Law Enforcement Administration|Political Science/Government|Sociology|Theology"
Buena Vista University,Iowa,Rural setting,941,27226,Art - General|Arts Management|Commercial/Advertising Art|Music - General|Music - General Performance|Music Technology|Theater Literature/History/Criticism|Biochemistry|Biology|Accounting|Banking/Financial Services|Business Administration/Management|Business/Managerial Economics|Entrepreneurial Studies|Human Resources Management|International Business|Management Information Systems|Marketing Management|Communications/Rhetoric|Digital Communications/Multimedia|Mass Communications/Media Studies|Organizational Communication|Computer Science|Art Teacher Education|Biology Teacher Education|Business Teacher Education|Chemistry Teacher Education|Computer Teacher Education|Elementary Education|English Teacher Education|History Teacher Education|Mathematics Education|Music Teacher Education|Physical Education|Physics Teacher Education|Psychology Teacher Education|Reading Teacher Education|Science Teacher Education|Social Science Teacher Education|Spanish Language Teacher Education|Special Education|Speech Teacher Education|English Language & Literature - General|Spanish|Athletic Training/Sports Medicine|History - General|Mathematics - General|Biological/Physical Sciences|Environmental Science|Exercise Sciences|Sport/Fitness Administration|Philosophy|Chemistry|Physics|Psychology - General|Public Administration|Social Work|Criminal Justice Studies|Political Science/Government|Social Sciences - General|Sociology
Southeastern Community College: North Campus,Iowa,Suburban setting,3601,4050,Agricultural Business|Agricultural Supplies|Agriculture - General|Accounting|Administrative/Secretarial Services|Business - General|Business Administration/Management|Construction Management|Executive Assistant|Information Processing/Data Entry|Office Clerical Services|Office Management|Reception|Digital Communications/Multimedia|Journalism|Desktop Publishing|Graphic Communications|Computer Graphics|Computer Networking/Telecommunications|Computer Programming - General|Computer Programming - Specific Applications|Data Processing Technology|Web/Multimedia Design|Building/Property Maintenance|Carpentry|Electrical/Communications Engineering|Engineering Mechanics|Construction/Building Technologies|Drafting and Design Technology|Electrical Engineering Technologies|Robotics|Child Care Management|Emergency Medical Technology|Medical Administrative Assistance|Medical Assistance|Medical Radiologic Technology|Nursing (RN)|Nursing - Practical|Substance Abuse Counseling|Legal Administrative Assistance|Liberal Arts & Sciences|Auto Body Repair|Mechanics & Repair - General|Machine Tool Technology|Precision Production Trades - General|Tool/Die Technology|Welding Technology|Human Services|Law Enforcement Administration
Central College,Iowa,Rural setting,1604,27844,"Art - General|Drama/Theater Arts|Music - General|Biochemistry|Biology|Accounting|Actuarial Science|Business Administration/Management|International Business|Communications/Rhetoric|Computer/Information Sciences - General|Information Sciences/Systems|Elementary Education|Music Teacher Education|English Language & Literature - General|French|German|Linguistics|Spanish|Athletic Training/Sports Medicine|History - General|General Studies|Mathematics - General|Global Studies|Mathematics/Computer Science|Multi/Interdisciplinary Studies, General|Natural Sciences|Environmental Studies|Exercise Sciences|Philosophy|Religion/Religious Studies|Chemistry|Physics|Psychology - General|Anthropology|Economics|Political Science/Government|Social Sciences - General|Sociology"
Drake University,Iowa,Urban setting,3438,28382,"Acting|Art History/Criticism/Conservation|Commercial/Advertising Art|Directing/Theatrical Production|Drama/Theater Arts|Drawing|Music - General|Music - General Performance|Music Management/Merchandising|Painting|Printmaking|Sculpture|Theater Design/Stagecraft|Biochemistry|Biology|Cellular/Molecular Biology|Pharmacology|Accounting|Actuarial Science|Business - General|Business/Managerial Economics|Finance/Banking|International Business|Management Information Systems|Management Science|Marketing Management|Advertising|Broadcast Journalism|Communications/Rhetoric|Journalism|Mass Communications/Media Studies|Public Relations|Radio/Television|Computer Science|Computer/Information Sciences - General|Information Technology|Curriculum/Instruction|Elementary Education|Mathematics Education|Music Teacher Education|Secondary Education|English Language & Literature - General|Rhetoric and Composition|Writing, General|Foreign Language & Literature - General|Health Services - General|Pharmaceutical Sciences|History - General|Law & Legal Studies - General|Mathematics - General|Neuroscience|Environmental Science|Natural Resources Management/Policy|Ethics|Philosophy|Religion/Religious Studies|Astronomy|Chemistry|Physics|Psychology - General|Anthropology|Economics|International Relations|Political Science/Government|Social Sciences - General|Sociology"
Dordt College,Iowa,Rural setting,1394,24300,"Agribusiness Operations|Agricultural Business|Animal Sciences|Plant Sciences|Art - General|Commercial/Advertising Art|Design/Visual Communications|Drama/Theater Arts|Music - General|Music - Piano/Organ|Music - Voice/Opera|Stringed Instruments|Biology|Accounting|Accounting/Business Management|Administrative/Secretarial Services|Business - General|Information Resources Management|Marketing Management|Office Clerical Services|Broadcast Journalism|Communications/Rhetoric|Digital Communications/Multimedia|Journalism|Mass Communications/Media Studies|Public Relations|Communications Technologies - General|Graphic Communications|Computer Science|Computer/Information Sciences - General|Data Processing Technology|Information Sciences/Systems|Networking/LAN/WAN Management|System Administration|Art Teacher Education|Biology Teacher Education|Business Teacher Education|Chemistry Teacher Education|Drama/Dance Teacher Education|Education - General|Elementary Education|English Teacher Education|Foreign Language Teacher Education|Health Teacher Education|History Teacher Education|Junior High Education|Mathematics Education|Music Teacher Education|Physical Education|Physics Teacher Education|Reading Teacher Education|Science Teacher Education|Secondary Education|Social Science Teacher Education|Social Studies Teacher Education|Spanish Language Teacher Education|Special Education|Speech Teacher Education|Teacher Assistance|Agricultural Engineering|Biomedical Engineering|Civil Engineering|Computer Engineering - General|Construction Engineering|Electrical/Communications Engineering|Engineering - General|Mechanical Engineering|Engineering Technology - General|English Language & Literature - General|Rhetoric and Composition|Writing, General|Dutch/Flemish|Spanish|Athletic Training/Sports Medicine|Clinical Laboratory Science|Clinical/Medical Laboratory Technology|Health Services - General|Medical Administrative Assistance|Medical Reception|Nursing (RN)|Predentistry|Premedicine|Prepharmacy|Preveterinary Medicine|History - General|Prelaw|General Studies|Liberal Arts & Sciences|Mathematics - General|Environmental Studies|Natural Resources & Conservation - General|Exercise Sciences|Health/Physical Fitness|Parks, Recreation & Fitness - General|Sport/Fitness Administration|Philosophy|Religion/Religious Studies|Chemistry|Physical Sciences - General|Physics|Psychology - General|Public Administration|Social Work|Police Science|Political Science/Government|Social Sciences - General|Missionary Studies|Religious/Sacred Music|Theology|Youth Ministry"
Kaplan University: Davenport,Iowa,Urban setting,Not set,Not set,Accounting|Business Administration/Management|Management Information Systems|Travel/Tourism Management|Communications/Rhetoric|Computer Networking/Telecommunications|Computer Programming - General|Computer/Information Sciences - General|Information Technology|Web/Multimedia Design|Medical Assistance|Medical Office Administration|Medical Transcription|Nursing (RN)|Law & Legal Studies - General|Legal Administrative Assistance|Paralegal/Legal Assistance|Psychology - General|Corrections|Criminal Justice Studies
St. Luke's College,Iowa,Urban setting,202,16990,Medical Laboratory Assistance|Medical Radiologic Technology|Nursing (RN)|Phlebotomy|Respiratory Therapy
Allen College,Iowa,Urban setting,348,17616,Clinical Laboratory Science|Diagnostic Medical Sonography|Nuclear Medical Technology|Nursing (RN)|Radiologic Technology/Medical Imaging
Vatterott College: Des Moines,Iowa,Urban setting,Not set,Not set,Accounting Technology|Computer Networking/Telecommunications|Computer Programming - General|Drafting and Design Technology|Dental Assistance|Medical Office Assistant|Diesel Mechanics|Heating/A.C./Refrigeration Mechanics
Luther College,Iowa,Rural setting,2471,34885,African-American Studies|Russian/Slavic Area Studies|Women's Studies|Art - General|Drama/Theater Arts|Music - General|Biology|Accounting|Business Administration/Management|Management Information Systems|Communications/Rhetoric|Computer Science|Elementary Education|English Language & Literature - General|Ancient Near Eastern/Biblical Languages|Classics|French|German|Scandinavian|Spanish|Athletic Training/Sports Medicine|Nursing (RN)|History - General|Mathematics - General|Mathematics and Statistics|Environmental Studies|Health/Physical Fitness|Philosophy|Religion/Religious Studies|Chemistry|Physics|Psychology - General|Social Work|Anthropology|Economics|Political Science/Government|Sociology
Kaplan University: Mason City,Iowa,Suburban setting,Not set,Not set,Accounting|Business Administration/Management|Computer/Information Sciences - General|Information Technology|Medical Assistance|Medical Office Administration|Nursing - Practical|Paralegal/Legal Assistance|Criminal Justice Studies
Emmaus Bible College,Iowa,Urban setting,249,13470,Music - General|Business Administration/Management|Computer/Information Sciences - General|Elementary Education|Music Teacher Education|Counseling Psychology|Bible Studies|Missionary Studies|Theology|Youth Ministry
Mercy College of Health Sciences,Iowa,Urban setting,833,13900,Clinical Laboratory Science|Diagnostic Medical Sonography|Emergency Medical Technology|Health System Administration|Medical Assistance|Medical Radiologic Technology|Nuclear Medical Technology|Nursing (RN)|Nursing Assistance|Physical Therapy Assistance|Polysomnography|Premedicine|Surgical Technology
Graceland University,Iowa,"Rural community (under 2,500)",1515,22680,Agricultural Business|Commercial/Advertising Art|Fine/Studio Arts|Music - General|Visual and Performing Arts - General|Biology|Accounting|Business Administration/Management|Communications/Rhetoric|Desktop Publishing|Computer/Information Sciences - General|Web/Multimedia Design|Elementary Education|English Language & Literature - General|Foods/Nutrition Studies|Spanish|Athletic Training/Sports Medicine|Nursing (RN)|History - General|Liberal Arts & Sciences|Mathematics - General|Global Studies|Health/Physical Fitness|Sport/Fitness Administration|Religion/Religious Studies|Chemistry|Psychology - General|Law Enforcement Administration|Economics
Scott Community College,Iowa,Urban setting,5581,3840,Horse Husbandry/Equine Science|Interior Design|Accounting|Administrative/Secretarial Services|Hospitality Administration/Management|Logistics/Materials Management|Communications Technologies - General|Computer Programming - Specific Applications|Environmental Engineering Technology|Mechanical Drafting|Child Care Service|Sign Language Interpretation|Dental Assistance|Dental Hygiene|Diagnostic Medical Sonography|Electroencephalograph Technology|Emergency Medical Technology|Massage Therapy|Medical Records Technology|Nuclear Medical Technology|Nursing (RN)|Nursing - Practical|Physical Therapy Assistance|Radiologic Technology/Medical Imaging|Respiratory Therapy|Liberal Arts & Sciences|Auto Body Repair|Automotive Technology|Diesel Mechanics|Heating/A.C./Refrigeration Mechanics|Culinary Arts/Chef Training|Culinary Arts/Related Services|Restaurant/Catering Management|Machine Tool Technology|Welding Technology|Police Science|Truck/Bus/Commercial Vehicle Operation
Loras College,Iowa,Urban setting,1514,28167,"Music - General|Visual and Performing Arts - General|Biochemistry|Biology|Accounting|Business - General|Business Administration/Management|Finance/Banking|Management Information Systems|Marketing Management|Journalism|Mass Communications/Media Studies|Public Relations|Computer Science|Art Teacher Education|Early Childhood Education|Education - General|Education of Emotionally Handicapped|Education of Mentally Handicapped|Elementary Education|Physical Education|Secondary Education|Special Education|Teacher Education, Multiple Levels|Electrical/Communications Engineering|Engineering/Applied Physics|Creative Writing|English Language & Literature - General|Spanish|Athletic Training/Sports Medicine|History - General|Prelaw|Liberal Arts & Sciences|Mathematics - General|Exercise Sciences|Philosophy|Religion/Religious Studies|Chemistry|Physical Sciences - General|Psychology - General|Social Work|Criminal Justice Studies|Economics|International Relations|Political Science/Government|Sociology"
North Iowa Area Community College,Iowa,Rural setting,3557,5143,Agribusiness Operations|Agricultural Business|Agricultural Production|Agricultural Supplies|Agriculture - General|Farm/Ranch Management|Accounting|Accounting Technology|Administrative/Secretarial Services|Business Administration/Management|Entrepreneurial Studies|Hospitality Administration/Management|System Administration|Carpentry|Early Childhood Education|Education - General|Physical Education|Secondary Education|Electrical Engineering Technologies|Family/Consumer Sciences - General|Clinical/Medical Laboratory Technology|Emergency Medical Technology|Medical Assistance|Nursing (RN)|Nursing - Practical|Nursing Assistance|Physical Therapy Assistance|Liberal Arts & Sciences|Automotive Technology|Heating/A.C./Refrigeration Mechanics|Industrial Electronics|Sport/Fitness Administration|Funeral Services/Mortuary Science|Machine Shop Technology|Machine Tool Technology|Tool/Die Technology|Welding Technology|Fire Services Administration|Police Science|Criminology|Geography|Political Science/Government|Social Sciences - General|Sociology
Western Iowa Tech Community College,Iowa,Suburban setting,6787,4185,Agricultural Supplies|Turf Management|Commercial Photography|Interior Design|Biotechnology|Accounting|Accounting Technology|Administrative/Secretarial Services|Business Administration/Management|Finance/Banking|Human Resources Management|Information Processing/Data Entry|Retailing|Sales and Distribution|Animation/Special Effects|Desktop Publishing|Computer Programming - Specific Applications|Web/Multimedia Design|Building/Property Maintenance|Carpentry|Electrician|Teacher Assistance|Architectural Engineering Technology|Biomedical Engineering Technology|Electrical Engineering Technologies|Energy Systems|Mechanical Drafting|Telecommunications|Child Care Service|Dental Assistance|Dental Hygiene|Emergency Medical Technology|Medical Administrative Assistance|Medical Assistance|Medical Office Administration|Pharmacy Assistance|Physical Therapy Assistance|Surgical Technology|Veterinarian Assistance|Legal Administrative Assistance|Liberal Arts & Sciences|Auto Body Repair|Automotive Technology|Diesel Mechanics|Heating/A.C./Refrigeration Mechanics|Industrial Equipment Maintenance/Repair|Motorcycle Maintenance/Repair|Musical Instrument Fabrication/Repair|Welding Technology|Fire Science/Firefighting|Juvenile Corrections|Police Science
